treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
0,36,12,1,0,1,0,19749.408203125,25064.515625,23643.625
0,35,13,0,0,1,0,19788.595703125,21269.03125,14777.265625
0,34,12,1,0,1,0,19788.595703125,23274.193359375,31032.2578125
0,28,14,0,0,1,0,19984.521484375,12532.2578125,31032.2578125
0,18,12,0,0,1,0,19984.521484375,23274.193359375,26599.078125
0,21,12,0,0,1,0,20068.76953125,21215.322265625,56892.47265625
0,28,16,1,0,1,0,20082.484375,19335.484375,21279.263671875
0,24,14,0,0,1,0,20141.263671875,0,0
0,30,12,0,0,1,0,20180.447265625,15754.8388671875,33987.7109375
0,42,12,0,0,1,0,20180.447265625,17455.64453125,0
0,24,12,0,0,1,0,20180.447265625,19693.548828125,29554.53125
0,40,12,0,0,1,0,20180.447265625,19693.548828125,17732.71875
0,25,17,0,0,1,0,20180.447265625,21036.2890625,22904.76171875
0,27,17,0,0,1,0,20180.447265625,21578.7578125,28520.123046875
0,24,16,0,0,1,0,20200.041015625,17903.2265625,42854.0703125
0,25,16,1,0,0,0,20233.34765625,19335.484375,23052.53515625
0,53,16,0,0,1,0,20343.06640625,20112.484375,19930.09765625
0,28,12,0,0,1,0,20376.375,17903.2265625,32509.984375
0,20,12,0,0,1,0,20376.375,18655.16015625,16993.85546875
0,26,12,0,0,1,0,20376.375,20946.7734375,22165.8984375
0,33,12,0,0,1,0,20503.7265625,21483.87109375,20688.171875
0,24,14,0,0,0,0,20572.30078125,11637.0966796875,12412.9033203125
0,38,12,1,0,0,0,20572.30078125,14322.5810546875,16254.9921875
0,27,12,0,0,1,0,20572.30078125,17545.16015625,24530.26171875
0,27,16,0,0,1,0,20572.30078125,18619.35546875,88663.59375
0,31,13,0,0,1,0,20572.30078125,18798.38671875,29554.53125
0,26,15,0,0,1,0,20572.30078125,18798.38671875,23643.625
0,28,16,0,0,1,0,20572.30078125,18798.38671875,22165.8984375
0,26,17,0,0,1,0,20572.30078125,18977.419921875,35465.4375
0,52,12,0,0,1,0,20572.30078125,18977.419921875,20688.171875
0,25,12,0,0,1,0,20572.30078125,20588.7109375,22461.443359375
0,24,12,0,0,1,0,20572.30078125,20767.7421875,22165.8984375
0,41,12,0,0,1,0,20572.30078125,21483.87109375,25310.501953125
0,40,12,0,0,1,0,20572.30078125,24772.693359375,32586.826171875
0,40,12,0,0,1,0,20572.30078125,24772.693359375,32586.826171875
0,32,13,0,0,1,0,20572.30078125,25064.515625,7388.6328125
0,24,12,1,0,1,0,20572.30078125,25959.677734375,31032.2578125
0,46,12,1,0,1,0,20572.30078125,32225.806640625,7882.193359375
0,31,13,0,0,1,0,20572.30078125,33658.06640625,31032.2578125
0,25,15,0,0,0,0,20738.83984375,21483.87109375,39011.98046875
0,29,12,0,0,1,0,20768.228515625,0,44331.796875
0,25,14,0,0,0,0,20768.228515625,14322.5810546875,17437.173828125
0,42,16,0,0,1,0,20768.228515625,19693.548828125,22165.8984375
0,24,12,0,0,1,0,20768.228515625,23274.193359375,27485.71484375
0,25,14,1,0,1,0,20768.228515625,23274.193359375,26303.533203125
0,44,12,0,0,1,0,20895.580078125,12174.1943359375,20963.029296875
0,27,12,0,0,0,0,20964.154296875,18440.322265625,23348.080078125
0,28,14,0,0,1,0,20964.154296875,20588.7109375,28446.236328125
0,33,16,0,0,1,0,20964.154296875,21483.87109375,22018.126953125
0,25,16,0,0,1,0,20964.154296875,24706.451171875,26229.646484375
0,26,12,1,0,1,0,21116.978515625,22379.03125,25121.3515625
0,39,12,0,0,1,0,21138.529296875,20366.7109375,15049.1669921875
0,31,14,0,0,1,0,21140.48828125,20141.12890625,19653.763671875
0,31,14,0,0,1,0,21140.48828125,20141.12890625,19653.763671875
0,23,13,1,0,1,0,21160.080078125,17903.2265625,23643.625
0,42,12,0,0,1,0,21160.080078125,21483.87109375,12232.62109375
0,36,14,0,0,1,0,21160.080078125,23460.38671875,0
0,26,12,0,0,1,0,21160.080078125,24169.35546875,21279.263671875
0,46,17,0,0,0,0,21258.044921875,24094.16015625,24787.38671875
0,31,12,0,0,1,0,21356.0078125,15038.7099609375,35465.4375
0,27,12,1,0,1,0,21356.0078125,20588.7109375,21722.580078125
0,25,12,0,1,1,0,21512.748046875,26586.2890625,25558.759765625
0,42,16,0,0,1,0,21551.935546875,0,41376.34375
0,28,12,0,0,1,0,21551.935546875,8366.177734375,0
0,28,12,0,0,1,0,21551.935546875,10562.9033203125,21722.580078125
0,27,13,0,0,1,0,21551.935546875,14322.5810546875,16254.9921875
0,35,12,1,0,1,0,21551.935546875,14322.5810546875,15638.7802734375
0,35,12,1,0,1,0,21551.935546875,14322.5810546875,15638.7802734375
0,26,12,0,0,1,0,21551.935546875,15217.7421875,26599.078125
0,19,12,0,0,1,0,21551.935546875,15754.8388671875,19210.4453125
0,29,12,0,0,1,0,21551.935546875,17008.064453125,20688.171875
0,34,12,1,0,1,0,21551.935546875,17903.2265625,25121.3515625
0,28,16,0,0,1,0,21551.935546875,18619.35546875,44331.796875
0,31,16,0,0,1,0,21551.935546875,18798.38671875,23348.080078125
0,37,15,1,0,0,0,21551.935546875,19210.16015625,17732.71875
0,40,12,0,0,1,0,21551.935546875,19693.548828125,31032.2578125
0,37,12,0,0,1,0,21551.935546875,19693.548828125,44331.796875
0,48,12,0,0,1,0,21551.935546875,20230.64453125,0
0,43,12,0,0,1,0,21551.935546875,20588.7109375,19210.4453125
0,26,16,0,0,1,0,21551.935546875,20588.7109375,28815.66796875
0,29,12,0,0,1,0,21551.935546875,20588.7109375,19949.30859375
0,27,12,0,0,1,0,21551.935546875,21120.435546875,23052.53515625
0,22,14,0,0,1,0,21551.935546875,21483.87109375,23200.306640625
0,23,12,0,0,1,0,21551.935546875,21483.87109375,26599.078125
0,21,12,0,0,1,0,21551.935546875,21483.87109375,12534.0771484375
0,36,12,0,0,1,0,21551.935546875,21483.87109375,23643.625
0,26,16,0,0,1,0,21551.935546875,21483.87109375,29492.466796875
0,33,12,0,0,1,0,21551.935546875,21483.87109375,21427.03515625
0,37,12,0,0,1,0,21551.935546875,22379.03125,24382.48828125
0,29,16,0,0,0,0,21551.935546875,22737.09765625,33248.84765625
0,25,14,0,0,1,0,21551.935546875,22916.12890625,31505.130859375
0,27,16,0,0,1,0,21551.935546875,23274.193359375,27633.486328125
0,41,17,0,0,1,0,21551.935546875,23274.193359375,22904.76171875
0,29,16,0,0,1,0,21551.935546875,23274.193359375,23643.625
0,34,14,0,0,1,0,21551.935546875,23274.193359375,22165.8984375
0,45,12,0,0,1,0,21551.935546875,23632.2578125,26633.06640625
0,41,12,1,0,1,0,21551.935546875,24885.484375,21427.03515625
0,35,13,1,0,1,0,21551.935546875,25959.677734375,26423.228515625
0,23,12,0,0,1,0,21551.935546875,25959.677734375,58665.74609375
0,43,17,0,0,0,0,21551.935546875,25959.677734375,36943.1640625
0,21,12,0,0,1,0,21551.935546875,26138.7109375,38420.890625
0,22,12,0,0,1,0,21551.935546875,26765.322265625,35465.4375
0,25,17,0,0,1,0,21551.935546875,31151.61328125,53937.01953125
0,23,16,0,0,1,0,21551.935546875,35806.453125,44331.796875
0,28,14,0,0,1,0,21649.8984375,26854.83984375,22165.8984375
0,44,13,0,0,1,0,21679.287109375,21918.919921875,22165.8984375
0,23,12,0,0,0,0,21747.861328125,11413.3056640625,2216.58984375
0,39,14,0,0,1,0,21747.861328125,21841.935546875,18619.35546875
0,23,12,0,0,1,0,21865.41796875,21483.87109375,25121.3515625
0,24,14,1,0,1,0,21869.3359375,26353.548828125,18767.126953125
0,24,13,0,1,1,0,21922.236328125,24742.2578125,35317.6640625
0,51,12,0,0,1,0,21943.787109375,19156.451171875,24382.48828125
0,34,12,0,0,1,0,21943.787109375,20409.677734375,21131.490234375
0,27,12,0,0,1,0,21943.787109375,20588.7109375,18323.810546875
0,29,17,0,0,1,0,21943.787109375,21752.419921875,22165.8984375
0,26,14,1,0,1,0,21943.787109375,25959.677734375,36943.1640625
0,26,13,0,1,1,0,21953.5859375,5671.74169921875,25860.21484375
0,23,14,0,0,0,0,22139.71484375,18798.38671875,41376.34375
0,46,12,0,0,1,0,22139.71484375,22622.515625,23643.625
0,27,12,0,0,0,0,22139.71484375,25422.580078125,61768.97265625
0,30,17,1,0,1,0,22139.71484375,27929.03125,33248.84765625
0,25,12,1,0,1,0,22139.71484375,33300,29554.53125
0,27,14,0,0,1,0,22218.0859375,23306.419921875,26599.078125
0,27,17,0,0,1,0,22237.677734375,22379.03125,14777.265625
0,50,12,0,0,1,0,22306.25390625,27544.11328125,26876.890625
0,50,12,0,0,1,0,22306.25390625,27544.11328125,26876.890625
0,50,12,0,0,1,0,22306.25390625,27544.11328125,26876.890625
0,48,12,0,0,1,0,22321.927734375,23881.11328125,25399.1640625
0,24,16,0,0,1,0,22335.642578125,22880.322265625,29037.326171875
0,25,12,0,1,1,0,22335.642578125,24169.35546875,31032.2578125
0,37,12,0,0,1,0,22441.44140625,16385.03125,23269.759765625
0,37,12,0,0,1,0,22441.44140625,16385.03125,23269.759765625
0,29,12,1,0,1,0,22531.568359375,18619.35546875,23643.625
0,27,15,0,0,1,0,22531.568359375,20588.7109375,35465.4375
0,41,12,0,1,1,0,22531.568359375,20946.7734375,22165.8984375
0,29,12,0,0,1,0,22531.568359375,21483.87109375,22165.8984375
0,27,16,0,0,1,0,22531.568359375,21483.87109375,23643.625
0,44,12,0,0,1,0,22531.568359375,22379.03125,23643.625
0,26,13,0,0,1,0,22531.568359375,22379.03125,37238.7109375
0,34,12,0,0,1,0,22531.568359375,22379.03125,26599.078125
0,20,12,0,0,1,0,22531.568359375,23274.193359375,24382.48828125
0,43,14,0,0,1,0,22531.568359375,23274.193359375,28520.123046875
0,47,12,0,1,1,0,22531.568359375,25028.7109375,25564.669921875
0,31,12,0,0,1,0,22531.568359375,25064.515625,29554.53125
0,33,12,0,0,1,0,22531.568359375,26496.7734375,24973.578125
0,24,12,1,0,0,0,22531.568359375,26854.83984375,29554.53125
0,27,16,0,0,0,0,22531.568359375,30435.484375,42854.0703125
0,23,14,0,0,1,0,22531.568359375,33658.06640625,26599.078125
0,27,17,0,0,1,0,22594.265625,18261.2890625,28815.66796875
0,50,16,0,0,0,0,22629.53125,19693.548828125,17732.71875
0,22,14,0,0,1,0,22682.431640625,24706.451171875,20688.171875
0,31,12,1,0,1,0,22727.494140625,1503.8709716796875,27781.259765625
0,34,12,0,0,1,0,22727.494140625,18619.35546875,20688.171875
0,28,12,0,0,1,0,22727.494140625,20051.61328125,22904.76171875
0,26,12,0,0,1,0,22727.494140625,21483.87109375,26599.078125
0,46,12,0,0,1,0,22727.494140625,21841.935546875,22904.76171875
0,27,17,0,0,1,0,22727.494140625,22379.03125,24086.943359375
0,47,13,0,0,1,0,22727.494140625,22558.064453125,24382.48828125
0,29,17,0,0,1,0,22923.421875,21483.87109375,27042.396484375
0,24,16,0,0,0,0,22923.421875,22379.03125,26451.306640625
0,30,16,0,0,1,0,22923.421875,23274.193359375,28076.8046875
0,23,12,0,0,1,0,22982.19921875,24033.2890625,14777.265625
0,27,15,0,0,1,0,23119.34765625,0,0
0,25,12,0,0,1,0,23119.34765625,24074.46875,25195.23828125
0,26,12,0,0,1,0,23315.275390625,26767.11328125,27633.486328125
0,26,12,0,0,1,0,23511.201171875,0,0
0,25,12,0,0,1,0,23511.201171875,11279.0322265625,21279.263671875
0,32,12,0,0,1,0,23511.201171875,13785.484375,31032.2578125
0,32,12,0,1,1,0,23511.201171875,13964.515625,66497.6953125
0,50,16,0,0,0,0,23511.201171875,14322.5810546875,39973.98046875
0,25,13,0,0,0,0,23511.201171875,14322.5810546875,20850.72265625
0,33,12,1,0,1,0,23511.201171875,14322.5810546875,23643.625
0,27,12,0,0,1,0,23511.201171875,15038.7099609375,12738.0029296875
0,28,16,1,0,1,0,23511.201171875,16112.9033203125,22018.126953125
0,28,12,0,0,1,0,23511.201171875,16112.9033203125,0
0,38,12,0,0,1,0,23511.201171875,16112.9033203125,30293.39453125
0,31,12,0,0,1,0,23511.201171875,17903.2265625,22165.8984375
0,28,12,0,0,1,0,23511.201171875,18798.38671875,36943.1640625
0,43,12,1,0,1,0,23511.201171875,19421.419921875,13559.619140625
0,37,17,1,0,1,0,23511.201171875,19693.548828125,76841.78125
0,37,17,1,0,1,0,23511.201171875,19693.548828125,76841.78125
0,23,12,0,0,1,0,23511.201171875,19854.677734375,18914.900390625
0,55,12,0,0,1,0,23511.201171875,20588.7109375,22165.8984375
0,34,17,0,0,1,0,23511.201171875,20588.7109375,23421.966796875
0,28,17,0,0,1,0,23511.201171875,20946.7734375,69453.1484375
0,31,14,0,0,1,0,23511.201171875,21483.87109375,27830.025390625
0,28,12,0,0,1,0,23511.201171875,21483.87109375,23643.625
0,25,12,0,1,1,0,23511.201171875,21483.87109375,25121.3515625
0,54,15,0,0,1,0,23511.201171875,21483.87109375,59109.0625
0,42,12,1,0,0,0,23511.201171875,21483.87109375,22165.8984375
0,35,12,0,0,1,0,23511.201171875,21483.87109375,29554.53125
0,27,13,0,0,0,0,23511.201171875,21483.87109375,22165.8984375
0,45,12,0,0,1,0,23511.201171875,21483.87109375,0
0,26,12,1,0,1,0,23511.201171875,21483.87109375,31623.349609375
0,28,16,0,0,1,0,23511.201171875,21483.87109375,11821.8134765625
0,30,16,0,0,1,0,23511.201171875,21483.87109375,22165.8984375
0,24,12,0,1,1,0,23511.201171875,21483.87109375,23052.53515625
0,26,14,0,0,1,0,23511.201171875,22020.96875,22165.8984375
0,35,14,0,0,1,0,23511.201171875,22379.03125,22165.8984375
0,42,17,0,0,1,0,23511.201171875,22379.03125,0
0,42,17,0,0,1,0,23511.201171875,22379.03125,0
0,28,16,0,0,1,0,23511.201171875,22379.03125,27337.94140625
0,28,12,0,0,1,0,23511.201171875,22379.03125,29554.53125
0,27,14,0,0,1,0,23511.201171875,22558.064453125,23531.318359375
0,35,16,0,0,1,0,23511.201171875,22737.09765625,21834.888671875
0,55,12,0,0,1,0,23511.201171875,22916.12890625,17732.71875
0,36,14,0,0,1,0,23511.201171875,23274.193359375,33248.84765625
0,42,16,0,1,1,0,23511.201171875,23274.193359375,29554.53125
0,22,12,0,0,1,0,23511.201171875,23274.193359375,26155.759765625
0,33,12,1,0,1,0,23511.201171875,23274.193359375,36943.1640625
0,38,12,0,0,1,0,23511.201171875,23274.193359375,25121.3515625
0,48,16,0,0,1,0,23511.201171875,23274.193359375,39898.6171875
0,48,16,0,0,1,0,23511.201171875,23274.193359375,39898.6171875
0,25,13,0,0,1,0,23511.201171875,23456.806640625,26007.98828125
0,23,14,0,0,1,0,23511.201171875,24169.35546875,31032.2578125
0,31,16,0,0,1,0,23511.201171875,24706.451171875,28963.44140625
0,26,12,0,0,1,0,23511.201171875,24885.484375,26599.078125
0,32,12,0,0,1,0,23511.201171875,25064.515625,26599.078125
0,29,13,0,0,1,0,23511.201171875,25064.515625,0
0,29,13,0,0,1,0,23511.201171875,25064.515625,0
0,30,16,0,0,1,0,23511.201171875,25243.548828125,27042.396484375
0,47,14,1,0,1,0,23511.201171875,25565.806640625,23974.63671875
0,51,12,1,0,1,0,23511.201171875,25601.61328125,25121.3515625
0,26,14,0,0,1,0,23511.201171875,25780.64453125,31032.2578125
0,32,16,0,0,1,0,23511.201171875,25959.677734375,35465.4375
0,35,14,0,0,1,0,23511.201171875,26496.7734375,29554.53125
0,35,14,0,0,1,0,23511.201171875,26496.7734375,29554.53125
0,54,12,0,0,1,0,23511.201171875,26854.83984375,2049.606689453125
0,55,12,0,0,1,0,23511.201171875,26854.83984375,26599.078125
0,55,12,0,0,1,0,23511.201171875,26854.83984375,26599.078125
0,38,12,0,0,1,0,23511.201171875,26854.83984375,29554.53125
0,25,12,0,0,0,0,23511.201171875,26854.83984375,18176.037109375
0,30,12,0,0,1,0,23511.201171875,28645.16015625,32509.984375
0,25,17,0,0,1,0,23511.201171875,29003.2265625,28076.8046875
0,39,12,0,0,0,0,23511.201171875,31509.677734375,15516.12890625
0,28,14,0,0,1,0,23511.201171875,32225.806640625,36943.1640625
0,47,12,1,0,1,0,23511.201171875,32225.806640625,17732.71875
0,39,17,0,0,1,0,23511.201171875,35448.38671875,32509.984375
0,49,12,0,0,1,0,23511.201171875,35806.453125,23643.625
0,21,12,0,0,1,0,23511.201171875,50129.03125,0
0,31,14,0,0,1,0,23707.12890625,20767.7421875,23939.171875
0,27,12,0,0,1,0,23707.12890625,21483.87109375,33987.7109375
0,37,12,0,0,1,0,23707.12890625,22200,22904.76171875
0,51,12,0,0,1,0,23707.12890625,22379.03125,19411.416015625
0,29,12,0,0,1,0,23707.12890625,26854.83984375,28076.8046875
0,27,14,0,0,1,0,23707.12890625,29540.322265625,23200.306640625
0,24,13,0,0,1,0,23903.0546875,1790.3226318359375,449.2288818359375
0,32,12,0,0,1,0,23903.0546875,24812.080078125,12412.9033203125
0,31,17,0,0,1,0,23903.0546875,25601.61328125,27042.396484375
0,46,12,0,0,0,0,23918.728515625,12532.2578125,0
0,40,15,0,1,1,0,24001.017578125,23274.193359375,26599.078125
0,27,16,0,0,1,0,24098.982421875,7161.29052734375,36204.30078125
0,27,17,0,0,1,0,24098.982421875,22200,25860.21484375
0,28,14,0,0,1,0,24098.982421875,22379.03125,27337.94140625
0,29,17,0,0,1,0,24098.982421875,24527.419921875,23643.625
0,36,13,0,0,1,0,24098.982421875,25064.515625,25564.669921875
0,23,12,0,0,1,0,24098.982421875,26854.83984375,17437.173828125
0,28,12,0,0,1,0,24294.908203125,18261.2890625,21427.03515625
0,28,12,0,0,1,0,24383.07421875,15217.7421875,19210.4453125
0,34,12,0,0,1,0,24486.916015625,22200,22904.76171875
0,41,12,0,0,1,0,24490.8359375,14322.5810546875,22165.8984375
0,25,13,0,0,1,0,24490.8359375,18261.2890625,0
0,45,12,0,0,1,0,24490.8359375,21483.87109375,10639.630859375
0,45,12,1,0,1,0,24490.8359375,21483.87109375,28076.8046875
0,41,12,0,0,1,0,24490.8359375,21483.87109375,33987.7109375
0,35,16,0,0,0,0,24490.8359375,21841.935546875,24825.806640625
0,35,13,1,0,1,0,24490.8359375,23274.193359375,25121.3515625
0,29,16,0,0,1,0,24490.8359375,23453.2265625,25860.21484375
0,28,13,0,0,1,0,24490.8359375,23868.580078125,23495.853515625
0,35,13,0,0,1,0,24490.8359375,23990.322265625,22165.8984375
0,35,16,0,0,1,0,24490.8359375,24169.35546875,25638.556640625
0,30,12,0,0,1,0,24490.8359375,25064.515625,29554.53125
0,29,12,0,0,1,0,24490.8359375,25064.515625,28076.8046875
0,26,14,1,0,1,0,24490.8359375,25717.984375,26643.41015625
0,28,16,0,0,1,0,24490.8359375,26460.96875,45809.5234375
0,30,16,0,0,1,0,24490.8359375,26854.83984375,38420.890625
0,26,17,0,0,0,0,24490.8359375,26854.83984375,29702.3046875
0,22,13,0,0,1,0,24490.8359375,26854.83984375,39159.75390625
0,22,12,0,0,1,0,24490.8359375,26854.83984375,25121.3515625
0,26,16,0,0,0,0,24490.8359375,27750,9605.22265625
0,43,12,1,0,1,0,24490.8359375,29355.919921875,35465.4375
0,43,13,1,0,1,0,24490.8359375,34016.12890625,39898.6171875
0,48,16,0,0,1,0,24663.251953125,18082.2578125,25121.3515625
0,45,12,0,0,1,0,24686.76171875,15217.7421875,27929.03125
0,27,12,1,0,1,0,24686.76171875,22558.064453125,22609.216796875
0,44,17,0,0,1,0,24686.76171875,23274.193359375,23348.080078125
0,26,16,0,0,1,0,24686.76171875,25422.580078125,29554.53125
0,54,16,0,0,1,0,24686.76171875,26854.83984375,26451.306640625
0,54,16,0,0,1,0,24686.76171875,26854.83984375,26451.306640625
0,54,16,0,0,1,0,24686.76171875,26854.83984375,26451.306640625
0,29,12,0,0,1,0,24686.76171875,27750,24382.48828125
0,22,12,0,0,1,0,24765.1328125,21594.87109375,34320.19921875
0,39,17,0,0,1,0,24823.91015625,25064.515625,27061.607421875
0,35,16,0,0,1,0,24882.6875,24527.419921875,36943.1640625
0,44,12,0,0,1,0,24882.6875,27929.03125,25121.3515625
0,32,16,0,0,1,0,24980.65234375,25064.515625,26599.078125
0,27,17,0,0,1,0,25078.615234375,19693.548828125,24530.26171875
0,27,17,0,0,1,0,25078.615234375,19693.548828125,24530.26171875
0,26,12,0,0,1,0,25078.615234375,23274.193359375,26599.078125
0,46,12,0,0,1,0,25078.615234375,24169.35546875,26780.83984375
0,25,16,0,0,0,0,25078.615234375,25601.61328125,30145.62109375
0,35,12,0,0,1,0,25078.615234375,26854.83984375,29554.53125
0,33,16,0,0,1,0,25078.615234375,26854.83984375,24448.986328125
0,26,16,0,0,1,0,25078.615234375,30793.548828125,36943.1640625
0,26,12,1,0,1,0,25088.41015625,23274.193359375,29554.53125
0,20,12,0,0,1,0,25294.134765625,18798.38671875,25121.3515625
0,49,12,0,0,1,0,25470.46875,17953.35546875,20244.853515625
0,25,13,0,0,1,0,25470.46875,18798.38671875,23643.625
0,28,12,1,0,0,0,25470.46875,19693.548828125,26599.078125
0,28,13,0,0,1,0,25470.46875,19693.548828125,26599.078125
0,35,12,1,0,1,0,25470.46875,21483.87109375,26599.078125
0,27,12,0,0,0,0,25470.46875,21483.87109375,25121.3515625
0,44,12,0,0,1,0,25470.46875,21483.87109375,25634.123046875
0,23,12,0,1,1,0,25470.46875,21483.87109375,32509.984375
0,32,12,1,0,1,0,25470.46875,22379.03125,31771.12109375
0,24,12,0,0,1,0,25470.46875,22737.09765625,25121.3515625
0,27,12,0,0,1,0,25470.46875,23095.16015625,31032.2578125
0,46,12,0,0,1,0,25470.46875,23274.193359375,29554.53125
0,31,12,0,0,1,0,25470.46875,23274.193359375,22165.8984375
0,27,15,1,0,0,0,25470.46875,24169.35546875,29554.53125
0,51,16,0,0,0,0,25470.46875,24169.35546875,12708.44921875
0,43,12,1,0,1,0,25470.46875,25064.515625,25121.3515625
0,32,16,1,0,1,0,25470.46875,25422.580078125,30145.62109375
0,37,12,0,0,0,0,25470.46875,25780.64453125,22461.443359375
0,37,12,0,0,0,0,25470.46875,25780.64453125,22461.443359375
0,30,12,0,0,1,0,25470.46875,25959.677734375,28076.8046875
0,45,12,1,0,1,0,25470.46875,26695.5,27898
0,45,12,1,0,1,0,25470.46875,26695.5,27898
0,49,17,0,0,1,0,25470.46875,26854.83984375,29554.53125
0,49,17,0,0,1,0,25470.46875,26854.83984375,29554.53125
0,26,17,0,0,1,0,25470.46875,26854.83984375,44331.796875
0,37,13,0,0,1,0,25470.46875,30435.484375,32509.984375
0,44,17,0,0,1,0,25470.46875,30435.484375,21427.03515625
0,30,17,0,0,1,0,25470.46875,31330.64453125,38420.890625
0,51,12,0,0,1,0,25470.46875,32225.806640625,29554.53125
0,28,17,0,0,1,0,25607.6171875,18091.2109375,22165.8984375
0,29,16,0,0,1,0,25666.39453125,28287.09765625,35465.4375
0,40,12,0,0,1,0,25707.5390625,20409.677734375,23052.53515625
0,34,16,0,0,1,0,25862.322265625,0,0
0,51,12,0,0,1,0,25862.322265625,20588.7109375,24825.806640625
0,26,16,0,0,1,0,25862.322265625,22379.03125,35465.4375
0,46,12,0,0,1,0,25862.322265625,23274.193359375,35465.4375
0,45,14,0,0,1,0,25862.322265625,28645.16015625,26599.078125
0,49,12,0,0,1,0,25862.322265625,28645.16015625,26599.078125
0,26,16,0,0,0,0,25862.322265625,31790.7578125,15646.1689453125
0,30,16,0,0,1,0,26058.248046875,28645.16015625,29258.986328125
0,50,12,0,0,1,0,26254.17578125,0,0
0,25,12,0,0,0,0,26254.17578125,21483.87109375,26599.078125
0,27,17,0,0,0,0,26254.17578125,29540.322265625,31032.2578125
0,46,16,0,0,1,0,26293.359375,65160.58203125,17732.71875
0,46,16,0,0,1,0,26293.359375,65160.58203125,17732.71875
0,43,12,1,0,1,0,26450.1015625,14322.5810546875,29554.53125
0,27,12,1,0,1,0,26450.1015625,18798.38671875,31032.2578125
0,22,12,0,0,0,0,26450.1015625,23274.193359375,19210.4453125
0,55,12,0,0,1,0,26450.1015625,23990.322265625,29554.53125
0,53,12,0,0,1,0,26450.1015625,25064.515625,26007.98828125
0,44,12,0,0,1,0,26450.1015625,25959.677734375,26746.8515625
0,47,13,0,0,1,0,26450.1015625,25959.677734375,26625.677734375
0,46,14,0,0,1,0,26450.1015625,26496.7734375,29554.53125
0,25,12,0,0,1,0,26450.1015625,26836.935546875,35465.4375
0,31,15,1,0,0,0,26450.1015625,26854.83984375,25860.21484375
0,28,16,0,0,1,0,26450.1015625,26854.83984375,29554.53125
0,40,16,0,0,1,0,26450.1015625,26854.83984375,32421.3203125
0,40,16,0,0,1,0,26450.1015625,26854.83984375,32421.3203125
0,28,12,0,0,1,0,26450.1015625,26858.419921875,29480.64453125
0,29,15,0,0,1,0,26450.1015625,27250.5,28815.66796875
0,42,16,0,0,1,0,26450.1015625,27499.35546875,29554.53125
0,30,15,0,0,1,0,26450.1015625,27570.96875,29554.53125
0,39,12,0,0,1,0,26450.1015625,27750,6354.22412109375
0,30,16,0,0,1,0,26450.1015625,28197.580078125,29554.53125
0,50,12,0,0,1,0,26450.1015625,30077.419921875,26599.078125
0,29,17,0,0,0,0,26614.6796875,28503.7265625,29315.140625
0,29,15,0,0,1,0,26646.029296875,19693.548828125,32509.984375
0,27,12,0,0,1,0,26646.029296875,29540.322265625,35465.4375
0,31,12,0,1,1,0,26841.955078125,6982.25830078125,17732.71875
0,31,12,0,1,1,0,26841.955078125,6982.25830078125,17732.71875
0,29,12,0,0,1,0,26841.955078125,20588.7109375,42854.0703125
0,27,16,0,0,1,0,26841.955078125,22200,19210.4453125
0,26,17,1,0,0,0,26841.955078125,25243.548828125,20392.626953125
0,42,17,0,0,1,0,26841.955078125,31330.64453125,36943.1640625
0,24,12,1,0,1,0,26841.955078125,31688.7109375,33839.9375
0,48,12,1,0,1,0,26908.5703125,22558.064453125,36943.1640625
0,25,13,0,0,1,0,26996.736328125,28197.580078125,22165.8984375
0,21,12,1,0,1,0,27037.8828125,16560.484375,20688.171875
0,48,12,0,0,1,0,27037.8828125,25064.515625,23643.625
0,50,12,0,0,1,0,27037.8828125,26854.83984375,27337.94140625
0,28,17,0,0,1,0,27037.8828125,27750,51720.4296875
0,29,17,0,0,0,0,27037.8828125,29182.2578125,26599.078125
0,33,17,0,0,1,0,27037.8828125,31867.7421875,28815.66796875
0,52,12,0,0,1,0,27220.09375,24706.451171875,32509.984375
0,22,12,0,0,1,0,27233.80859375,14322.5810546875,32509.984375
0,43,12,0,0,1,0,27233.80859375,25064.515625,29554.53125
0,34,13,0,0,1,0,27233.80859375,25064.515625,31032.2578125
0,46,12,0,0,1,0,27233.80859375,28645.16015625,28076.8046875
0,31,17,0,0,1,0,27429.734375,0,0
0,28,13,0,0,1,0,27429.734375,20588.7109375,23578.60546875
0,44,12,1,0,1,0,27429.734375,21483.87109375,22609.216796875
0,25,12,0,0,1,0,27429.734375,21483.87109375,28520.123046875
0,29,14,0,0,1,0,27429.734375,22099.7421875,29644.673828125
0,24,16,0,0,0,0,27429.734375,22200,25712.44140625
0,31,12,0,0,1,0,27429.734375,22379.03125,0
0,40,12,1,0,1,0,27429.734375,23274.193359375,38420.890625
0,30,17,0,0,1,0,27429.734375,25064.515625,20688.171875
0,26,16,1,0,1,0,27429.734375,25064.515625,32509.984375
0,32,12,0,0,1,0,27429.734375,25064.515625,16254.9921875
0,26,15,0,0,1,0,27429.734375,25064.515625,28815.66796875
0,28,16,0,0,1,0,27429.734375,25064.515625,31032.2578125
0,54,13,0,0,1,0,27429.734375,25422.580078125,24382.48828125
0,30,14,0,0,1,0,27429.734375,25780.64453125,31032.2578125
0,33,14,0,0,1,0,27429.734375,25959.677734375,24382.48828125
0,33,12,0,0,1,0,27429.734375,25959.677734375,27846.279296875
