ids,time_id,treated_group,post,y_instant,y_instant2,y_dynamic,y_dynamic2
452,1,TRUE,FALSE,1.2810259150419867,1.7810259150419867,1.2810259150419867,1.7810259150419867
452,2,TRUE,FALSE,0.2579073460302669,-0.24209265396973312,0.2579073460302669,-0.24209265396973312
452,3,TRUE,FALSE,-0.9261258589362276,-0.42612585893622756,-0.9261258589362276,-0.42612585893622756
452,4,TRUE,FALSE,-1.7064649369300602,-2.20646493693006,-1.7064649369300602,-2.20646493693006
452,5,TRUE,TRUE,-3.8849241626007407,-3.3849241626007407,-4.884924162600741,-4.384924162600741
452,6,TRUE,TRUE,-4.848578908852669,-5.348578908852669,-4.848578908852669,-5.348578908852669
452,7,TRUE,TRUE,-5.821791569679473,-5.321791569679473,-4.821791569679473,-4.321791569679473
452,8,TRUE,TRUE,-6.900760391874434,-7.400760391874434,-4.900760391874434,-5.400760391874434
452,9,TRUE,TRUE,-7.934776746680568,-7.434776746680568,-5.934776746680568,-5.434776746680568
452,10,TRUE,TRUE,-9.04842051151159,-9.54842051151159,-7.0484205115115905,-7.5484205115115905
453,1,TRUE,FALSE,0.5472763790653712,1.0472763790653712,0.5472763790653712,1.0472763790653712
453,2,TRUE,FALSE,-0.46129780707360984,-0.9612978070736098,-0.46129780707360984,-0.9612978070736098
453,3,TRUE,FALSE,-1.403472959586579,-0.903472959586579,-1.403472959586579,-0.903472959586579
453,4,TRUE,FALSE,-2.5432347386060346,-3.0432347386060346,-2.5432347386060346,-3.0432347386060346
453,5,TRUE,TRUE,-2.965637426836381,-2.465637426836381,-3.965637426836381,-3.465637426836381
453,6,TRUE,TRUE,-3.8174700693339227,-4.317470069333923,-3.8174700693339227,-4.317470069333923
453,7,TRUE,TRUE,-5.043845781613104,-4.543845781613104,-4.043845781613104,-3.543845781613104
453,8,TRUE,TRUE,-5.959216109182961,-6.459216109182961,-3.9592161091829614,-4.459216109182961
453,9,TRUE,TRUE,-7.093892683336869,-6.593892683336869,-5.093892683336869,-4.593892683336869
453,10,TRUE,TRUE,-7.812529796144351,-8.31252979614435,-5.812529796144351,-6.312529796144351
454,1,FALSE,FALSE,-1.8907619988363686,-1.8907619988363686,-1.8907619988363686,-1.8907619988363686
454,2,FALSE,FALSE,-2.975441812538657,-2.975441812538657,-2.975441812538657,-2.975441812538657
454,3,FALSE,FALSE,-3.9216974309587718,-3.9216974309587718,-3.9216974309587718,-3.9216974309587718
454,4,FALSE,FALSE,-4.765647257490767,-4.765647257490767,-4.765647257490767,-4.765647257490767
454,5,FALSE,TRUE,-5.556071934914925,-5.556071934914925,-5.556071934914925,-5.556071934914925
454,6,FALSE,TRUE,-6.430289136589073,-6.430289136589073,-6.430289136589073,-6.430289136589073
454,7,FALSE,TRUE,-7.279396903519958,-7.279396903519958,-7.279396903519958,-7.279396903519958
454,8,FALSE,TRUE,-8.395253437931192,-8.395253437931192,-8.395253437931192,-8.395253437931192
454,9,FALSE,TRUE,-9.531900505275175,-9.531900505275175,-9.531900505275175,-9.531900505275175
454,10,FALSE,TRUE,-10.616347013421606,-10.616347013421606,-10.616347013421606,-10.616347013421606
455,1,TRUE,FALSE,-1.0823776733595207,-0.5823776733595206,-1.0823776733595207,-0.5823776733595206
455,2,TRUE,FALSE,-2.075536443086735,-2.575536443086735,-2.075536443086735,-2.575536443086735
455,3,TRUE,FALSE,-3.2072147131414144,-2.7072147131414144,-3.2072147131414144,-2.7072147131414144
455,4,TRUE,FALSE,-4.011178491801007,-4.511178491801007,-4.011178491801007,-4.511178491801007
455,5,TRUE,TRUE,-4.013166577474854,-3.5131665774748537,-5.013166577474854,-4.513166577474854
455,6,TRUE,TRUE,-5.029067851232982,-5.529067851232982,-5.029067851232982,-5.529067851232982
455,7,TRUE,TRUE,-6.042449722053066,-5.542449722053066,-5.042449722053066,-4.542449722053066
455,8,TRUE,TRUE,-6.968586359777563,-7.468586359777563,-4.968586359777563,-5.468586359777563
455,9,TRUE,TRUE,-8.207076064938521,-7.707076064938523,-6.207076064938522,-5.707076064938523
455,10,TRUE,TRUE,-8.991494797436555,-9.491494797436555,-6.991494797436555,-7.491494797436555
456,1,FALSE,FALSE,-1.5171739505206427,-1.5171739505206427,-1.5171739505206427,-1.5171739505206427
456,2,FALSE,FALSE,-2.6127992967144804,-2.6127992967144804,-2.6127992967144804,-2.6127992967144804
456,3,FALSE,FALSE,-3.6197983150460633,-3.6197983150460633,-3.6197983150460633,-3.6197983150460633
456,4,FALSE,FALSE,-4.803124373906217,-4.803124373906217,-4.803124373906217,-4.803124373906217
456,5,FALSE,TRUE,-4.7912848685778915,-4.7912848685778915,-4.7912848685778915,-4.7912848685778915
456,6,FALSE,TRUE,-5.886911722462495,-5.886911722462495,-5.886911722462495,-5.886911722462495
456,7,FALSE,TRUE,-6.818140258066537,-6.818140258066537,-6.818140258066537,-6.818140258066537
456,8,FALSE,TRUE,-7.846894624051432,-7.846894624051432,-7.846894624051432,-7.846894624051432
456,9,FALSE,TRUE,-8.6877407736706,-8.6877407736706,-8.6877407736706,-8.6877407736706
456,10,FALSE,TRUE,-9.805407127332613,-9.805407127332613,-9.805407127332613,-9.805407127332613
457,1,FALSE,FALSE,-2.3589592650891604,-2.3589592650891604,-2.3589592650891604,-2.3589592650891604
457,2,FALSE,FALSE,-3.345125812368315,-3.345125812368315,-3.345125812368315,-3.345125812368315
457,3,FALSE,FALSE,-4.539539973619975,-4.539539973619975,-4.539539973619975,-4.539539973619975
457,4,FALSE,FALSE,-5.334577207736441,-5.334577207736441,-5.334577207736441,-5.334577207736441
457,5,FALSE,TRUE,-5.276447236700212,-5.276447236700212,-5.276447236700212,-5.276447236700212
457,6,FALSE,TRUE,-6.034301970062835,-6.034301970062835,-6.034301970062835,-6.034301970062835
457,7,FALSE,TRUE,-7.248863010279935,-7.248863010279935,-7.248863010279935,-7.248863010279935
457,8,FALSE,TRUE,-8.1266564125293,-8.1266564125293,-8.1266564125293,-8.1266564125293
457,9,FALSE,TRUE,-9.090969021382863,-9.090969021382863,-9.090969021382863,-9.090969021382863
457,10,FALSE,TRUE,-10.113898693265702,-10.113898693265702,-10.113898693265702,-10.113898693265702
458,1,FALSE,FALSE,-1.6956869323789978,-1.6956869323789978,-1.6956869323789978,-1.6956869323789978
458,2,FALSE,FALSE,-2.843891694500524,-2.843891694500524,-2.843891694500524,-2.843891694500524
458,3,FALSE,FALSE,-3.6787939538388184,-3.6787939538388184,-3.6787939538388184,-3.6787939538388184
458,4,FALSE,FALSE,-4.565595093882448,-4.565595093882448,-4.565595093882448,-4.565595093882448
458,5,FALSE,TRUE,-7.172498507127048,-7.172498507127048,-7.172498507127048,-7.172498507127048
458,6,FALSE,TRUE,-8.33574172749702,-8.33574172749702,-8.33574172749702,-8.33574172749702
458,7,FALSE,TRUE,-9.166423090033723,-9.166423090033723,-9.166423090033723,-9.166423090033723
458,8,FALSE,TRUE,-10.283105656859115,-10.283105656859115,-10.283105656859115,-10.283105656859115
458,9,FALSE,TRUE,-11.370614081998006,-11.370614081998006,-11.370614081998006,-11.370614081998006
458,10,FALSE,TRUE,-12.351406706660015,-12.351406706660015,-12.351406706660015,-12.351406706660015
459,1,FALSE,FALSE,-1.4933872602868237,-1.4933872602868237,-1.4933872602868237,-1.4933872602868237
459,2,FALSE,FALSE,-2.2484536284426073,-2.2484536284426073,-2.2484536284426073,-2.2484536284426073
459,3,FALSE,FALSE,-3.526865784593692,-3.526865784593692,-3.526865784593692,-3.526865784593692
459,4,FALSE,FALSE,-4.258083125809956,-4.258083125809956,-4.258083125809956,-4.258083125809956
459,5,FALSE,TRUE,-6.669705398997019,-6.669705398997019,-6.669705398997019,-6.669705398997019
459,6,FALSE,TRUE,-7.538983146978433,-7.538983146978433,-7.538983146978433,-7.538983146978433
459,7,FALSE,TRUE,-8.656440576229443,-8.656440576229443,-8.656440576229443,-8.656440576229443
459,8,FALSE,TRUE,-9.599517708566745,-9.599517708566745,-9.599517708566745,-9.599517708566745
459,9,FALSE,TRUE,-10.517499714121922,-10.517499714121922,-10.517499714121922,-10.517499714121922
459,10,FALSE,TRUE,-11.618907250719694,-11.618907250719694,-11.618907250719694,-11.618907250719694
460,1,TRUE,FALSE,-0.29645065381544944,0.20354934618455056,-0.29645065381544944,0.20354934618455056
460,2,TRUE,FALSE,-1.298199997852017,-1.798199997852017,-1.298199997852017,-1.798199997852017
460,3,TRUE,FALSE,-2.493345939449593,-1.993345939449593,-2.493345939449593,-1.993345939449593
460,4,TRUE,FALSE,-3.3157915917451932,-3.8157915917451932,-3.3157915917451932,-3.8157915917451932
460,5,TRUE,TRUE,-2.65887473397836,-2.15887473397836,-3.65887473397836,-3.15887473397836
460,6,TRUE,TRUE,-3.824656731357404,-4.324656731357404,-3.824656731357404,-4.324656731357404
460,7,TRUE,TRUE,-4.6169440642488775,-4.1169440642488775,-3.6169440642488775,-3.1169440642488775
460,8,TRUE,TRUE,-5.556425100245732,-6.056425100245732,-3.5564251002457317,-4.056425100245732
460,9,TRUE,TRUE,-6.704385293089595,-6.204385293089595,-4.704385293089595,-4.204385293089595
460,10,TRUE,TRUE,-7.819202131846568,-8.319202131846568,-5.819202131846568,-6.319202131846568
461,1,TRUE,FALSE,-2.032421041678032,-1.5324210416780322,-2.032421041678032,-1.5324210416780322
461,2,TRUE,FALSE,-3.0574904889516032,-3.5574904889516032,-3.0574904889516032,-3.5574904889516032
461,3,TRUE,FALSE,-4.066413664319914,-3.5664136643199136,-4.066413664319914,-3.5664136643199136
461,4,TRUE,FALSE,-5.008781950721212,-5.508781950721212,-5.008781950721212,-5.508781950721212
461,5,TRUE,TRUE,-3.714423590941054,-3.214423590941054,-4.7144235909410535,-4.2144235909410535
461,6,TRUE,TRUE,-4.9438599362327,-5.4438599362327,-4.9438599362327,-5.4438599362327
461,7,TRUE,TRUE,-6.019114787240717,-5.519114787240717,-5.019114787240717,-4.519114787240717
461,8,TRUE,TRUE,-7.00304353910778,-7.5030435391077805,-5.00304353910778,-5.5030435391077805
461,9,TRUE,TRUE,-8.028758998314615,-7.528758998314614,-6.028758998314614,-5.528758998314614
461,10,TRUE,TRUE,-8.890649419424587,-9.390649419424587,-6.890649419424586,-7.390649419424586
462,1,FALSE,FALSE,-1.4888940387369192,-1.4888940387369192,-1.4888940387369192,-1.4888940387369192
462,2,FALSE,FALSE,-2.6184839354669482,-2.6184839354669482,-2.6184839354669482,-2.6184839354669482
462,3,FALSE,FALSE,-3.5815826586218713,-3.5815826586218713,-3.5815826586218713,-3.5815826586218713
462,4,FALSE,FALSE,-4.586380084263331,-4.586380084263331,-4.586380084263331,-4.586380084263331
462,5,FALSE,TRUE,-7.184087674793495,-7.184087674793495,-7.184087674793495,-7.184087674793495
462,6,FALSE,TRUE,-8.277748481074095,-8.277748481074095,-8.277748481074095,-8.277748481074095
462,7,FALSE,TRUE,-9.284202625996528,-9.284202625996528,-9.284202625996528,-9.284202625996528
462,8,FALSE,TRUE,-10.325396727904844,-10.325396727904844,-10.325396727904844,-10.325396727904844
462,9,FALSE,TRUE,-11.1328499401748,-11.1328499401748,-11.1328499401748,-11.1328499401748
462,10,FALSE,TRUE,-12.312873631931346,-12.312873631931346,-12.312873631931346,-12.312873631931346
463,1,TRUE,FALSE,-0.5301435067266982,-0.030143506726698188,-0.5301435067266982,-0.030143506726698188
463,2,TRUE,FALSE,-1.4600312177935502,-1.9600312177935502,-1.4600312177935502,-1.9600312177935502
463,3,TRUE,FALSE,-2.563742332569281,-2.063742332569281,-2.563742332569281,-2.063742332569281
463,4,TRUE,FALSE,-3.564239382240336,-4.064239382240336,-3.564239382240336,-4.064239382240336
463,5,TRUE,TRUE,-3.9727919776730247,-3.4727919776730247,-4.972791977673024,-4.472791977673024
463,6,TRUE,TRUE,-4.867605765057581,-5.367605765057581,-4.867605765057581,-5.367605765057581
463,7,TRUE,TRUE,-5.904512125449154,-5.404512125449154,-4.904512125449154,-4.404512125449154
463,8,TRUE,TRUE,-6.751116917882328,-7.251116917882328,-4.751116917882328,-5.251116917882328
463,9,TRUE,TRUE,-8.0129654051111,-7.512965405111099,-6.012965405111099,-5.512965405111099
463,10,TRUE,TRUE,-8.953803861224962,-9.453803861224962,-6.953803861224962,-7.453803861224962
464,1,TRUE,FALSE,-0.14200833259865275,0.35799166740134725,-0.14200833259865275,0.35799166740134725
464,2,TRUE,FALSE,-1.0841014093347192,-1.5841014093347192,-1.0841014093347192,-1.5841014093347192
464,3,TRUE,FALSE,-2.082287342226396,-1.582287342226396,-2.082287342226396,-1.582287342226396
464,4,TRUE,FALSE,-3.082812237251162,-3.582812237251162,-3.082812237251162,-3.582812237251162
464,5,TRUE,TRUE,-3.648531964102595,-3.1485319641025953,-4.648531964102594,-4.148531964102595
464,6,TRUE,TRUE,-4.830963969841486,-5.330963969841486,-4.830963969841486,-5.330963969841486
464,7,TRUE,TRUE,-5.559358209469632,-5.059358209469632,-4.559358209469632,-4.059358209469632
464,8,TRUE,TRUE,-6.722057641012492,-7.222057641012492,-4.722057641012492,-5.222057641012492
464,9,TRUE,TRUE,-7.65022594762742,-7.15022594762742,-5.65022594762742,-5.15022594762742
464,10,TRUE,TRUE,-8.696303154264008,-9.196303154264008,-6.696303154264007,-7.196303154264007
465,1,FALSE,FALSE,-2.3414818589710595,-2.3414818589710595,-2.3414818589710595,-2.3414818589710595
465,2,FALSE,FALSE,-3.422394808966264,-3.422394808966264,-3.422394808966264,-3.422394808966264
465,3,FALSE,FALSE,-4.6921188839148185,-4.6921188839148185,-4.6921188839148185,-4.6921188839148185
465,4,FALSE,FALSE,-5.476798200273941,-5.476798200273941,-5.476798200273941,-5.476798200273941
465,5,FALSE,TRUE,-6.584440490346632,-6.584440490346632,-6.584440490346632,-6.584440490346632
465,6,FALSE,TRUE,-7.2469203338443675,-7.2469203338443675,-7.2469203338443675,-7.2469203338443675
465,7,FALSE,TRUE,-8.344639900498068,-8.344639900498068,-8.344639900498068,-8.344639900498068
465,8,FALSE,TRUE,-9.340914142605142,-9.340914142605142,-9.340914142605142,-9.340914142605142
465,9,FALSE,TRUE,-10.567427286825696,-10.567427286825696,-10.567427286825696,-10.567427286825696
465,10,FALSE,TRUE,-11.365787281344492,-11.365787281344492,-11.365787281344492,-11.365787281344492
466,1,FALSE,FALSE,-0.910009314522789,-0.910009314522789,-0.910009314522789,-0.910009314522789
466,2,FALSE,FALSE,-1.9972959977951845,-1.9972959977951845,-1.9972959977951845,-1.9972959977951845
466,3,FALSE,FALSE,-2.9330865918255817,-2.9330865918255817,-2.9330865918255817,-2.9330865918255817
466,4,FALSE,FALSE,-3.9478176718605518,-3.9478176718605518,-3.9478176718605518,-3.9478176718605518
466,5,FALSE,TRUE,-6.94174967742616,-6.94174967742616,-6.94174967742616,-6.94174967742616
466,6,FALSE,TRUE,-7.503069442600283,-7.503069442600283,-7.503069442600283,-7.503069442600283
466,7,FALSE,TRUE,-8.76230171837087,-8.76230171837087,-8.76230171837087,-8.76230171837087
466,8,FALSE,TRUE,-9.743959682077078,-9.743959682077078,-9.743959682077078,-9.743959682077078
466,9,FALSE,TRUE,-10.932087796171595,-10.932087796171595,-10.932087796171595,-10.932087796171595
466,10,FALSE,TRUE,-11.934388048438642,-11.934388048438642,-11.934388048438642,-11.934388048438642
467,1,FALSE,FALSE,-3.6098327706220195,-3.6098327706220195,-3.6098327706220195,-3.6098327706220195
467,2,FALSE,FALSE,-4.491616326434833,-4.491616326434833,-4.491616326434833,-4.491616326434833
467,3,FALSE,FALSE,-5.535306185639614,-5.535306185639614,-5.535306185639614,-5.535306185639614
467,4,FALSE,FALSE,-6.489637301319198,-6.489637301319198,-6.489637301319198,-6.489637301319198
467,5,FALSE,TRUE,-5.715302730605078,-5.715302730605078,-5.715302730605078,-5.715302730605078
467,6,FALSE,TRUE,-6.921087589177657,-6.921087589177657,-6.921087589177657,-6.921087589177657
467,7,FALSE,TRUE,-7.961137114745216,-7.961137114745216,-7.961137114745216,-7.961137114745216
467,8,FALSE,TRUE,-8.535177834341775,-8.535177834341775,-8.535177834341775,-8.535177834341775
467,9,FALSE,TRUE,-9.818106459112485,-9.818106459112485,-9.818106459112485,-9.818106459112485
467,10,FALSE,TRUE,-10.662208721512464,-10.662208721512464,-10.662208721512464,-10.662208721512464
468,1,FALSE,FALSE,-1.2291886548841422,-1.2291886548841422,-1.2291886548841422,-1.2291886548841422
468,2,FALSE,FALSE,-1.9430201626528714,-1.9430201626528714,-1.9430201626528714,-1.9430201626528714
468,3,FALSE,FALSE,-3.0939622043980988,-3.0939622043980988,-3.0939622043980988,-3.0939622043980988
468,4,FALSE,FALSE,-4.293475771756473,-4.293475771756473,-4.293475771756473,-4.293475771756473
468,5,FALSE,TRUE,-5.948981269653122,-5.948981269653122,-5.948981269653122,-5.948981269653122
468,6,FALSE,TRUE,-6.5438023769420655,-6.5438023769420655,-6.5438023769420655,-6.5438023769420655
468,7,FALSE,TRUE,-7.7532142438096585,-7.7532142438096585,-7.7532142438096585,-7.7532142438096585
468,8,FALSE,TRUE,-8.730118117649535,-8.730118117649535,-8.730118117649535,-8.730118117649535
468,9,FALSE,TRUE,-9.792279968110723,-9.792279968110723,-9.792279968110723,-9.792279968110723
468,10,FALSE,TRUE,-10.766124753088896,-10.766124753088896,-10.766124753088896,-10.766124753088896
469,1,FALSE,FALSE,-1.8314064196847308,-1.8314064196847308,-1.8314064196847308,-1.8314064196847308
469,2,FALSE,FALSE,-2.9193155481585893,-2.9193155481585893,-2.9193155481585893,-2.9193155481585893
469,3,FALSE,FALSE,-3.9915415136218004,-3.9915415136218004,-3.9915415136218004,-3.9915415136218004
469,4,FALSE,FALSE,-4.931194311347953,-4.931194311347953,-4.931194311347953,-4.931194311347953
469,5,FALSE,TRUE,-5.860746382008847,-5.860746382008847,-5.860746382008847,-5.860746382008847
469,6,FALSE,TRUE,-6.61948060992965,-6.61948060992965,-6.61948060992965,-6.61948060992965
469,7,FALSE,TRUE,-7.8383485016477765,-7.8383485016477765,-7.8383485016477765,-7.8383485016477765
469,8,FALSE,TRUE,-8.64694451862198,-8.64694451862198,-8.64694451862198,-8.64694451862198
469,9,FALSE,TRUE,-9.666603353641943,-9.666603353641943,-9.666603353641943,-9.666603353641943
469,10,FALSE,TRUE,-10.692426457836573,-10.692426457836573,-10.692426457836573,-10.692426457836573
470,1,FALSE,FALSE,-2.664928119430435,-2.664928119430435,-2.664928119430435,-2.664928119430435
470,2,FALSE,FALSE,-3.339699886143685,-3.339699886143685,-3.339699886143685,-3.339699886143685
470,3,FALSE,FALSE,-4.571439925491643,-4.571439925491643,-4.571439925491643,-4.571439925491643
470,4,FALSE,FALSE,-5.4065488559294925,-5.4065488559294925,-5.4065488559294925,-5.4065488559294925
470,5,FALSE,TRUE,-3.6670087567479275,-3.6670087567479275,-3.6670087567479275,-3.6670087567479275
470,6,FALSE,TRUE,-4.505556824032143,-4.505556824032143,-4.505556824032143,-4.505556824032143
470,7,FALSE,TRUE,-5.632081179781776,-5.632081179781776,-5.632081179781776,-5.632081179781776
470,8,FALSE,TRUE,-6.778470209992028,-6.778470209992028,-6.778470209992028,-6.778470209992028
470,9,FALSE,TRUE,-7.860775361742001,-7.860775361742001,-7.860775361742001,-7.860775361742001
470,10,FALSE,TRUE,-8.757216365656452,-8.757216365656452,-8.757216365656452,-8.757216365656452
471,1,TRUE,FALSE,-0.22978443628684386,0.27021556371315614,-0.22978443628684386,0.27021556371315614
471,2,TRUE,FALSE,-1.2014618962007781,-1.7014618962007781,-1.2014618962007781,-1.7014618962007781
471,3,TRUE,FALSE,-2.225196610688025,-1.7251966106880248,-2.225196610688025,-1.7251966106880248
471,4,TRUE,FALSE,-3.2049813945613628,-3.7049813945613628,-3.2049813945613628,-3.7049813945613628
471,5,TRUE,TRUE,-3.393732020833326,-2.893732020833326,-4.393732020833326,-3.893732020833326
471,6,TRUE,TRUE,-4.376080390908582,-4.876080390908582,-4.376080390908582,-4.876080390908582
471,7,TRUE,TRUE,-5.363272892187275,-4.863272892187275,-4.363272892187275,-3.863272892187275
471,8,TRUE,TRUE,-6.455496580434226,-6.955496580434226,-4.455496580434226,-4.955496580434226
471,9,TRUE,TRUE,-7.324568003701458,-6.824568003701458,-5.324568003701458,-4.824568003701458
471,10,TRUE,TRUE,-8.558400969578832,-9.058400969578832,-6.558400969578832,-7.058400969578832
472,1,TRUE,FALSE,-1.410566619718524,-0.910566619718524,-1.410566619718524,-0.910566619718524
472,2,TRUE,FALSE,-2.2145604469888687,-2.7145604469888687,-2.2145604469888687,-2.7145604469888687
472,3,TRUE,FALSE,-3.493518159906993,-2.993518159906993,-3.493518159906993,-2.993518159906993
472,4,TRUE,FALSE,-4.264453950471299,-4.764453950471299,-4.264453950471299,-4.764453950471299
472,5,TRUE,TRUE,-3.2558055316281123,-2.7558055316281123,-4.255805531628113,-3.7558055316281123
472,6,TRUE,TRUE,-4.3019415616665455,-4.8019415616665455,-4.3019415616665455,-4.8019415616665455
472,7,TRUE,TRUE,-5.337039880811641,-4.837039880811641,-4.337039880811641,-3.837039880811641
472,8,TRUE,TRUE,-6.1999406238899955,-6.6999406238899955,-4.1999406238899955,-4.6999406238899955
472,9,TRUE,TRUE,-7.395384217571286,-6.895384217571286,-5.395384217571286,-4.895384217571286
472,10,TRUE,TRUE,-8.334133494137468,-8.834133494137468,-6.334133494137468,-6.834133494137468
473,1,TRUE,FALSE,-1.8291341959217524,-1.3291341959217524,-1.8291341959217524,-1.3291341959217524
473,2,TRUE,FALSE,-2.7022284964496124,-3.2022284964496124,-2.7022284964496124,-3.2022284964496124
473,3,TRUE,FALSE,-3.7617271807658037,-3.2617271807658037,-3.7617271807658037,-3.2617271807658037
473,4,TRUE,FALSE,-4.6740926398158225,-5.1740926398158225,-4.6740926398158225,-5.1740926398158225
473,5,TRUE,TRUE,-3.005211662081515,-2.505211662081515,-4.005211662081515,-3.505211662081515
473,6,TRUE,TRUE,-4.130673213378579,-4.630673213378579,-4.130673213378579,-4.630673213378579
473,7,TRUE,TRUE,-4.9416118292072815,-4.4416118292072815,-3.9416118292072815,-3.4416118292072815
473,8,TRUE,TRUE,-5.7923345500476415,-6.2923345500476415,-3.7923345500476415,-4.2923345500476415
473,9,TRUE,TRUE,-7.066211289596141,-6.566211289596141,-5.066211289596141,-4.566211289596141
473,10,TRUE,TRUE,-8.020410099040237,-8.520410099040237,-6.0204100990402365,-6.5204100990402365
474,1,FALSE,FALSE,0.39519536574091996,0.39519536574091996,0.39519536574091996,0.39519536574091996
474,2,FALSE,FALSE,-0.8191024324512797,-0.8191024324512797,-0.8191024324512797,-0.8191024324512797
474,3,FALSE,FALSE,-1.7961112893407167,-1.7961112893407167,-1.7961112893407167,-1.7961112893407167
474,4,FALSE,FALSE,-2.6712662109565124,-2.6712662109565124,-2.6712662109565124,-2.6712662109565124
474,5,FALSE,TRUE,-5.684304259364388,-5.684304259364388,-5.684304259364388,-5.684304259364388
474,6,FALSE,TRUE,-6.926829328862433,-6.926829328862433,-6.926829328862433,-6.926829328862433
474,7,FALSE,TRUE,-8.044791055779163,-8.044791055779163,-8.044791055779163,-8.044791055779163
474,8,FALSE,TRUE,-8.899675845186938,-8.899675845186938,-8.899675845186938,-8.899675845186938
474,9,FALSE,TRUE,-9.991496446508355,-9.991496446508355,-9.991496446508355,-9.991496446508355
474,10,FALSE,TRUE,-10.915918776789931,-10.915918776789931,-10.915918776789931,-10.915918776789931
475,1,FALSE,FALSE,0.339611875261586,0.339611875261586,0.339611875261586,0.339611875261586
475,2,FALSE,FALSE,-0.824341412079943,-0.824341412079943,-0.824341412079943,-0.824341412079943
475,3,FALSE,FALSE,-1.771144752997379,-1.771144752997379,-1.771144752997379,-1.771144752997379
475,4,FALSE,FALSE,-2.803140834762333,-2.803140834762333,-2.803140834762333,-2.803140834762333
475,5,FALSE,TRUE,-5.209991406090533,-5.209991406090533,-5.209991406090533,-5.209991406090533
475,6,FALSE,TRUE,-6.31844069892899,-6.31844069892899,-6.31844069892899,-6.31844069892899
475,7,FALSE,TRUE,-7.2298215780759305,-7.2298215780759305,-7.2298215780759305,-7.2298215780759305
475,8,FALSE,TRUE,-8.068296048601244,-8.068296048601244,-8.068296048601244,-8.068296048601244
475,9,FALSE,TRUE,-9.102754232230978,-9.102754232230978,-9.102754232230978,-9.102754232230978
475,10,FALSE,TRUE,-10.222461309954431,-10.222461309954431,-10.222461309954431,-10.222461309954431
476,1,TRUE,FALSE,-1.4827110872086042,-0.9827110872086042,-1.4827110872086042,-0.9827110872086042
476,2,TRUE,FALSE,-2.682452212046185,-3.182452212046185,-2.682452212046185,-3.182452212046185
476,3,TRUE,FALSE,-3.478824321576665,-2.978824321576665,-3.478824321576665,-2.978824321576665
476,4,TRUE,FALSE,-4.674748045498406,-5.174748045498406,-4.674748045498406,-5.174748045498406
476,5,TRUE,TRUE,-2.6642586496575937,-2.1642586496575937,-3.6642586496575937,-3.1642586496575937
476,6,TRUE,TRUE,-3.7975927068033024,-4.297592706803302,-3.7975927068033024,-4.297592706803302
476,7,TRUE,TRUE,-4.729445955627408,-4.229445955627408,-3.7294459556274084,-3.2294459556274084
476,8,TRUE,TRUE,-5.553996346223978,-6.053996346223978,-3.553996346223978,-4.053996346223978
476,9,TRUE,TRUE,-6.814669704413455,-6.314669704413456,-4.814669704413455,-4.314669704413456
476,10,TRUE,TRUE,-7.678954337760628,-8.178954337760628,-5.678954337760628,-6.178954337760628
477,1,FALSE,FALSE,-2.456457538516103,-2.456457538516103,-2.456457538516103,-2.456457538516103
477,2,FALSE,FALSE,-3.4112896475120635,-3.4112896475120635,-3.4112896475120635,-3.4112896475120635
477,3,FALSE,FALSE,-4.606193547000575,-4.606193547000575,-4.606193547000575,-4.606193547000575
477,4,FALSE,FALSE,-5.50817117549107,-5.50817117549107,-5.50817117549107,-5.50817117549107
477,5,FALSE,TRUE,-5.576346504313575,-5.576346504313575,-5.576346504313575,-5.576346504313575
477,6,FALSE,TRUE,-6.562643215636882,-6.562643215636882,-6.562643215636882,-6.562643215636882
477,7,FALSE,TRUE,-7.590874137911259,-7.590874137911259,-7.590874137911259,-7.590874137911259
477,8,FALSE,TRUE,-8.514252317207218,-8.514252317207218,-8.514252317207218,-8.514252317207218
477,9,FALSE,TRUE,-9.485447792977546,-9.485447792977546,-9.485447792977546,-9.485447792977546
477,10,FALSE,TRUE,-10.602010609588387,-10.602010609588387,-10.602010609588387,-10.602010609588387
478,1,TRUE,FALSE,0.6035097238074526,1.1035097238074525,0.6035097238074526,1.1035097238074525
478,2,TRUE,FALSE,-0.3951093538851669,-0.8951093538851669,-0.3951093538851669,-0.8951093538851669
478,3,TRUE,FALSE,-1.574273284240686,-1.074273284240686,-1.574273284240686,-1.074273284240686
478,4,TRUE,FALSE,-2.6862248411233964,-3.1862248411233964,-2.6862248411233964,-3.1862248411233964
478,5,TRUE,TRUE,-2.178698153424816,-1.6786981534248162,-3.178698153424816,-2.678698153424816
478,6,TRUE,TRUE,-3.1331842501669835,-3.6331842501669835,-3.1331842501669835,-3.6331842501669835
478,7,TRUE,TRUE,-4.222222041356195,-3.7222220413561953,-3.2222220413561953,-2.7222220413561953
478,8,TRUE,TRUE,-5.238164272529531,-5.738164272529531,-3.2381642725295308,-3.7381642725295308
478,9,TRUE,TRUE,-6.216485747678808,-5.716485747678808,-4.216485747678808,-3.7164857476788082
478,10,TRUE,TRUE,-7.2439520995415645,-7.7439520995415645,-5.2439520995415645,-5.7439520995415645
479,1,TRUE,FALSE,-2.778466766068917,-2.278466766068917,-2.778466766068917,-2.278466766068917
479,2,TRUE,FALSE,-3.5696162330314243,-4.069616233031424,-3.5696162330314243,-4.069616233031424
479,3,TRUE,FALSE,-4.726757069441747,-4.226757069441747,-4.726757069441747,-4.226757069441747
